Graph	Algorithm	Seed	Solution	Time
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+Greedy	8	202	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+Greedy	9	204	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	1	202	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	10	200	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	2	203	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	3	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	4	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	5	203	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	6	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	7	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	8	202	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+2cyc+chain+Greedy	9	204	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	1	202	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	10	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	2	203	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	3	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	4	201	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	5	204	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	6	202	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	7	203	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	8	203	0
erdos_renyi_n_100_c_7_seed_22.edges	scc+Greedy	9	203	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	10	180	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	2	178	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	3	181	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	4	179	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	5	179	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	6	183	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	8	182	0
erdos_renyi_n_100_c_7_seed_23.edges	Greedy	9	181	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	1	181	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	10	183	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	2	182	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	3	181	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	4	175	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	5	181	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	6	180	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	7	179	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	8	178	0
erdos_renyi_n_100_c_7_seed_23.edges	HCS+Greedy	9	183	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	1	174	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	10	169	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	2	178	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	3	171	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	4	169	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	5	171	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	6	173	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	7	173	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	8	174	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-12	9	173	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	1	173	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	10	172	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	2	173	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	3	166	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	4	170	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	5	172	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	6	169	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	7	169	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	8	175	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-16	9	172	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	1	171	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	10	174	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	2	172	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	3	164	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	4	168	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	5	172	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	6	172	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	7	166	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	8	169	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-24	9	171	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	1	161	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	10	160	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	2	161	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	3	162	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	4	162	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	5	164	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	6	162	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	7	162	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	8	163	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-2	9	165	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	1	168	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	10	171	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	2	168	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	3	168	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	4	170	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	5	167	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	6	170	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	7	169	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	8	168	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-32	9	172	4
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	1	156	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	10	158	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	2	159	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	3	160	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	4	160	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	5	159	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	6	164	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	7	159	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	8	158	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-3	9	156	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	1	171	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	10	168	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	2	170	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	3	168	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	4	171	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	5	173	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	6	165	4
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	7	177	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	8	173	3
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-48	9	168	2
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	1	163	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	10	168	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	2	162	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	3	164	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	4	162	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	5	163	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	6	163	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	7	165	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	8	163	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-4	9	164	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	1	169	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	10	168	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	2	163	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	3	165	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	4	169	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	5	166	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	6	165	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	7	166	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	8	163	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-6	9	166	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	1	174	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	10	173	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	2	172	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	3	172	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	4	168	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	5	171	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	6	167	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	7	165	1
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	8	173	0
erdos_renyi_n_100_c_7_seed_23.edges	SimFASDC-8	9	165	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	1	174	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	10	168	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	2	177	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	3	173	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	4	170	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	5	170	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	6	175	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	7	174	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	8	173	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-12	9	170	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	1	170	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	10	172	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	2	172	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	3	173	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	4	168	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	5	170	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	6	168	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	7	169	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	8	172	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-16	9	171	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	1	172	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	10	174	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	2	173	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	3	173	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	4	166	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	5	174	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	6	176	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	7	166	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	8	170	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-24	9	168	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	1	159	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	10	160	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	2	162	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	3	162	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	4	160	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	5	163	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	6	162	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	7	159	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	8	163	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-2	9	165	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	1	172	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	10	173	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	2	174	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	3	169	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	4	171	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	5	168	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	6	168	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	7	171	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	8	168	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-32	9	172	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	1	156	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	10	156	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	2	158	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	3	160	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	4	159	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	5	159	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	6	163	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	7	159	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	8	160	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-3	9	156	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	1	171	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	10	167	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	2	175	4
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	3	171	4
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	4	171	3
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	5	171	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	6	173	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	7	168	2
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	8	176	5
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-48	9	172	5
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	1	163	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	10	170	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	2	164	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	3	163	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	4	162	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	5	162	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	6	160	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	7	164	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	8	162	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-4	9	164	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	1	168	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	10	168	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	2	169	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	3	165	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	4	169	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	5	167	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	6	165	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	7	166	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	8	165	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-6	9	166	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	1	168	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	10	163	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	2	170	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	3	171	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	4	170	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	5	169	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	6	165	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	7	166	0
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	8	161	1
erdos_renyi_n_100_c_7_seed_23.edges	FASDC-8	9	170	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	10	175	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	3	174	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	4	176	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	5	182	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	6	180	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	8	180	0
erdos_renyi_n_100_c_7_seed_23.edges	RED+Greedy	9	177	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	10	175	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	3	174	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	4	176	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	5	182	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	6	180	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	8	180	0
erdos_renyi_n_100_c_7_seed_23.edges	REDstar+Greedy	9	177	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	10	175	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	3	174	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	4	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	5	182	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	6	180	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	8	180	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+Greedy	9	177	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	10	175	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	3	174	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	4	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	5	182	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	6	180	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	8	180	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+2cyc+chain+Greedy	9	177	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	1	176	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	10	180	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	2	178	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	3	181	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	4	179	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	5	179	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	6	183	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	7	178	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	8	182	0
erdos_renyi_n_100_c_7_seed_23.edges	scc+Greedy	9	181	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	1	177	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	10	179	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	3	176	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	4	178	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	5	176	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	6	176	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	7	177	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	8	178	0
erdos_renyi_n_100_c_7_seed_24.edges	Greedy	9	176	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	1	177	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	10	178	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	2	176	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	3	175	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	4	177	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	5	179	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	6	176	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	7	176	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	8	175	0
erdos_renyi_n_100_c_7_seed_24.edges	HCS+Greedy	9	176	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	1	171	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	10	166	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	2	173	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	3	171	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	4	172	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	5	166	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	6	171	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	7	175	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	8	171	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-12	9	170	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	1	173	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	10	173	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	2	171	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	3	172	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	4	172	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	5	169	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	6	172	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	7	166	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	8	173	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-16	9	166	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	1	172	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	10	172	3
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	2	173	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	3	174	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	4	170	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	5	169	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	6	173	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	7	170	3
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	8	169	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-24	9	171	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	1	163	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	10	157	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	2	153	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	3	156	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	4	158	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	5	158	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	6	157	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	7	156	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	8	154	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-2	9	154	0
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	1	172	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	10	169	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	2	171	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	3	169	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	4	175	4
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	5	167	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	6	171	1
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	7	174	2
erdos_renyi_n_100_c_7_seed_24.edges	SimFASDC-32	8	174	2
