Graph	Algorithm	RandomSeed	|E|	w(E)	Time
ibm09	RED	6	59447	63216	192
ibm09	RED	7	59447	63216	263
ibm09	RED	8	59447	63212	256
ibm09	RED	9	59447	63212	196
ibm09	REDstar	1	40699	46901	284
ibm09	REDstar	10	40699	46896	282
ibm09	REDstar	2	40699	46897	335
ibm09	REDstar	3	40699	46898	282
ibm09	REDstar	4	40699	46900	276
ibm09	REDstar	5	40699	46898	287
ibm09	REDstar	6	40699	46900	313
ibm09	REDstar	7	40699	46898	328
ibm09	REDstar	8	40699	46896	276
ibm09	REDstar	9	40699	46896	276
ibm09	scc+2cyc+chain	1	83074	85659	176
ibm09	scc+2cyc+chain	10	83074	85660	152
ibm09	scc+2cyc+chain	2	83070	85652	129
ibm09	scc+2cyc+chain	3	83076	85662	128
ibm09	scc+2cyc+chain	4	83085	85675	169
ibm09	scc+2cyc+chain	5	83079	85665	130
ibm09	scc+2cyc+chain	6	83077	85654	145
ibm09	scc+2cyc+chain	7	83077	85662	146
ibm09	scc+2cyc+chain	8	83070	85654	129
ibm09	scc+2cyc+chain	9	83079	85664	161
ibm09	scc+2cyc	1	114478	114478	29
ibm09	scc+2cyc	10	114478	114478	28
ibm09	scc+2cyc	2	114478	114478	29
ibm09	scc+2cyc	3	114478	114478	29
ibm09	scc+2cyc	4	114478	114478	29
ibm09	scc+2cyc	5	114478	114478	29
ibm09	scc+2cyc	6	114478	114478	27
ibm09	scc+2cyc	7	114478	114478	29
ibm09	scc+2cyc	8	114478	114478	28
ibm09	scc+2cyc	9	114478	114478	29
ibm09	scc	1	156968	156968	6
ibm09	scc	10	156968	156968	6
ibm09	scc	2	156968	156968	6
ibm09	scc	3	156968	156968	6
ibm09	scc	4	156968	156968	6
ibm09	scc	5	156968	156968	6
ibm09	scc	6	156968	156968	6
ibm09	scc	7	156968	156968	6
ibm09	scc	8	156968	156968	6
ibm09	scc	9	156968	156968	6
ibm10	HCS	1	140625	142343	307
ibm10	HCS	10	140625	142343	260
ibm10	HCS	2	140625	142343	258
ibm10	HCS	3	140625	142343	260
ibm10	HCS	4	140625	142343	310
ibm10	HCS	5	140625	142343	334
ibm10	HCS	6	140625	142343	353
ibm10	HCS	7	140625	142343	347
ibm10	HCS	8	140625	142343	337
ibm10	HCS	9	140625	142343	261
ibm10	RED	1	98842	100941	328
ibm10	RED	10	98842	100944	279
ibm10	RED	2	98842	100946	280
ibm10	RED	3	98842	100947	324
ibm10	RED	4	98842	100946	284
ibm10	RED	5	98842	100946	283
ibm10	RED	6	98842	100947	285
ibm10	RED	7	98842	100946	348
ibm10	RED	8	98842	100948	380
ibm10	RED	9	98842	100948	276
ibm10	REDstar	1	74662	87319	412
ibm10	REDstar	10	74662	87322	504
ibm10	REDstar	2	74662	87324	416
ibm10	REDstar	3	74662	87325	400
ibm10	REDstar	4	74662	87324	420
ibm10	REDstar	5	74662	87324	529
ibm10	REDstar	6	74662	87325	541
ibm10	REDstar	7	74662	87324	416
ibm10	REDstar	8	74662	87326	412
ibm10	REDstar	9	74662	87326	488
ibm10	scc+2cyc+chain	1	138960	140743	237
ibm10	scc+2cyc+chain	10	138967	140762	180
ibm10	scc+2cyc+chain	2	138970	140765	177
ibm10	scc+2cyc+chain	3	138964	140751	248
ibm10	scc+2cyc+chain	4	138968	140761	183
ibm10	scc+2cyc+chain	5	138965	140746	248
ibm10	scc+2cyc+chain	6	138967	140756	244
ibm10	scc+2cyc+chain	7	138975	140774	180
ibm10	scc+2cyc+chain	8	138965	140745	245
ibm10	scc+2cyc+chain	9	138966	140756	181
ibm10	scc+2cyc	1	149583	149583	43
ibm10	scc+2cyc	10	149583	149583	43
ibm10	scc+2cyc	2	149583	149583	44
ibm10	scc+2cyc	3	149583	149583	40
ibm10	scc+2cyc	4	149583	149583	40
ibm10	scc+2cyc	5	149583	149583	46
ibm10	scc+2cyc	6	149583	149583	41
ibm10	scc+2cyc	7	149583	149583	41
ibm10	scc+2cyc	8	149583	149583	41
ibm10	scc+2cyc	9	149583	149583	41
ibm10	scc	1	217944	217944	8
ibm10	scc	10	217944	217944	8
ibm10	scc	2	217944	217944	8
ibm10	scc	3	217944	217944	8
ibm10	scc	4	217944	217944	7
ibm10	scc	5	217944	217944	8
ibm10	scc	6	217944	217944	10
ibm10	scc	7	217944	217944	9
ibm10	scc	8	217944	217944	8
ibm10	scc	9	217944	217944	8
ibm11	HCS	1	137814	140571	394
ibm11	HCS	10	137814	140571	358
ibm11	HCS	2	137814	140571	346
ibm11	HCS	3	137814	140571	335
ibm11	HCS	4	137814	140571	393
ibm11	HCS	5	137814	140571	423
ibm11	HCS	6	137814	140571	347
ibm11	HCS	7	137814	140571	377
ibm11	HCS	8	137814	140571	378
ibm11	HCS	9	137814	140571	453
ibm11	RED	1	101708	106374	336
ibm11	RED	10	101708	106373	252
ibm11	RED	2	101708	106367	308
ibm11	RED	3	101708	106368	300
ibm11	RED	4	101708	106370	252
ibm11	RED	5	101708	106374	251
ibm11	RED	6	101708	106374	252
ibm11	RED	7	101708	106373	300
ibm11	RED	8	101708	106373	336
ibm11	RED	9	101708	106369	255
ibm11	REDstar	1	82597	90243	444
ibm11	REDstar	10	82597	90242	441
ibm11	REDstar	2	82597	90235	570
ibm11	REDstar	3	82597	90236	446
ibm11	REDstar	4	82597	90240	438
ibm11	REDstar	5	82597	90244	448
ibm11	REDstar	6	82597	90242	587
ibm11	REDstar	7	82597	90242	568
ibm11	REDstar	8	82597	90241	443
ibm11	REDstar	9	82597	90237	440
ibm11	scc+2cyc+chain	1	138969	141421	217
ibm11	scc+2cyc+chain	10	138966	141417	187
ibm11	scc+2cyc+chain	2	138972	141425	159
ibm11	scc+2cyc+chain	3	138961	141405	158
ibm11	scc+2cyc+chain	4	138959	141403	212
ibm11	scc+2cyc+chain	5	138965	141410	158
ibm11	scc+2cyc+chain	6	138970	141425	214
ibm11	scc+2cyc+chain	7	138969	141418	183
ibm11	scc+2cyc+chain	8	138967	141421	158
ibm11	scc+2cyc+chain	9	138962	141409	220
ibm11	scc+2cyc	1	153470	153470	38
ibm11	scc+2cyc	10	153470	153470	37
ibm11	scc+2cyc	2	153470	153470	41
ibm11	scc+2cyc	3	153470	153470	39
ibm11	scc+2cyc	4	153470	153470	39
ibm11	scc+2cyc	5	153470	153470	40
ibm11	scc+2cyc	6	153470	153470	40
ibm11	scc+2cyc	7	153470	153470	37
ibm11	scc+2cyc	8	153470	153470	40
ibm11	scc+2cyc	9	153470	153470	40
ibm11	scc	1	194082	194082	7
ibm11	scc	10	194082	194082	7
ibm11	scc	2	194082	194082	7
ibm11	scc	3	194082	194082	7
ibm11	scc	4	194082	194082	8
ibm11	scc	5	194082	194082	8
ibm11	scc	6	194082	194082	8
ibm11	scc	7	194082	194082	8
ibm11	scc	8	194082	194082	7
ibm11	scc	9	194082	194082	7
ibm12	HCS	1	200608	201666	325
ibm12	HCS	10	200608	201666	274
ibm12	HCS	2	200608	201666	269
ibm12	HCS	3	200608	201666	265
ibm12	HCS	4	200608	201666	353
ibm12	HCS	5	200608	201666	358
ibm12	HCS	6	200608	201666	354
ibm12	HCS	7	200608	201666	360
ibm12	HCS	8	200608	201666	305
ibm12	HCS	9	200608	201666	273
ibm12	RED	1	173286	175565	419
ibm12	RED	10	173286	175567	328
ibm12	RED	2	173286	175566	331
ibm12	RED	3	173286	175564	416
ibm12	RED	4	173286	175565	330
ibm12	RED	5	173286	175565	325
ibm12	RED	6	173286	175565	328
ibm12	RED	7	173286	175565	441
ibm12	RED	8	173286	175565	416
ibm12	RED	9	173286	175566	326
ibm12	REDstar	1	167890	171776	396
ibm12	REDstar	10	167890	171776	529
ibm12	REDstar	2	167890	171776	404
ibm12	REDstar	3	167890	171775	390
ibm12	REDstar	4	167890	171776	401
ibm12	REDstar	5	167890	171776	519
ibm12	REDstar	6	167890	171776	500
ibm12	REDstar	7	167890	171775	396
ibm12	REDstar	8	167890	171776	396
ibm12	REDstar	9	167890	171776	493
ibm12	scc+2cyc+chain	1	198316	199373	244
ibm12	scc+2cyc+chain	10	198315	199374	185
ibm12	scc+2cyc+chain	2	198312	199367	182
ibm12	scc+2cyc+chain	3	198314	199374	242
ibm12	scc+2cyc+chain	4	198313	199372	185
ibm12	scc+2cyc+chain	5	198313	199373	187
ibm12	scc+2cyc+chain	6	198313	199370	248
ibm12	scc+2cyc+chain	7	198315	199374	184
ibm12	scc+2cyc+chain	8	198316	199375	240
ibm12	scc+2cyc+chain	9	198316	199379	185
ibm12	scc+2cyc	1	210845	210845	50
ibm12	scc+2cyc	10	210845	210845	57
ibm12	scc+2cyc	2	210845	210845	46
ibm12	scc+2cyc	3	210845	210845	54
ibm12	scc+2cyc	4	210845	210845	51
ibm12	scc+2cyc	5	210845	210845	51
ibm12	scc+2cyc	6	210845	210845	52
ibm12	scc+2cyc	7	210845	210845	49
ibm12	scc+2cyc	8	210845	210845	50
ibm12	scc+2cyc	9	210845	210845	49
ibm12	scc	1	237182	237182	10
ibm12	scc	10	237182	237182	8
ibm12	scc	2	237182	237182	8
ibm12	scc	3	237182	237182	9
ibm12	scc	4	237182	237182	9
ibm12	scc	5	237182	237182	10
ibm12	scc	6	237182	237182	8
ibm12	scc	7	237182	237182	8
ibm12	scc	8	237182	237182	9
ibm12	scc	9	237182	237182	8
ibm13	HCS	1	172401	179401	375
ibm13	HCS	10	172405	179407	362
ibm13	HCS	2	172399	179398	369
ibm13	HCS	3	172401	179401	478
ibm13	HCS	4	172401	179401	505
ibm13	HCS	5	172397	179395	361
ibm13	HCS	6	172399	179398	412
ibm13	HCS	7	172395	179392	479
ibm13	HCS	8	172397	179395	463
ibm13	HCS	9	172401	179401	377
ibm13	RED	1	123951	134148	327
ibm13	RED	10	123951	134144	396
ibm13	RED	2	123951	134146	436
ibm13	RED	3	123951	134154	334
ibm13	RED	4	123951	134145	325
ibm13	RED	5	123951	134148	328
ibm13	RED	6	123951	134140	444
ibm13	RED	7	123951	134148	452
ibm13	RED	8	123951	134146	330
ibm13	RED	9	123951	134152	329
ibm13	REDstar	1	105239	118638	504
ibm13	REDstar	10	105239	118617	504
ibm13	REDstar	2	105239	118624	520
ibm13	REDstar	3	105239	118628	686
ibm13	REDstar	4	105239	118630	646
ibm13	REDstar	5	105239	118621	651
ibm13	REDstar	6	105239	118627	512
ibm13	REDstar	7	105239	118627	644
ibm13	REDstar	8	105239	118623	498
ibm13	REDstar	9	105239	118631	500
ibm13	scc+2cyc+chain	1	172550	179224	273
ibm13	scc+2cyc+chain	10	172563	179245	259
ibm13	scc+2cyc+chain	2	172559	179238	203
ibm13	scc+2cyc+chain	3	172559	179234	199
ibm13	scc+2cyc+chain	4	172563	179245	268
ibm13	scc+2cyc+chain	5	172553	179233	204
ibm13	scc+2cyc+chain	6	172562	179243	273
ibm13	scc+2cyc+chain	7	172564	179247	276
ibm13	scc+2cyc+chain	8	172563	179243	198
ibm13	scc+2cyc+chain	9	172544	179211	236
ibm13	scc+2cyc	1	190033	190033	52
ibm13	scc+2cyc	10	190033	190033	54
ibm13	scc+2cyc	2	190033	190033	53
ibm13	scc+2cyc	3	190033	190033	53
ibm13	scc+2cyc	4	190033	190033	51
ibm13	scc+2cyc	5	190033	190033	53
ibm13	scc+2cyc	6	190033	190033	49
ibm13	scc+2cyc	7	190033	190033	53
ibm13	scc+2cyc	8	190033	190033	56
ibm13	scc+2cyc	9	190033	190033	54
ibm13	scc	1	257244	257244	11
ibm13	scc	10	257244	257244	9
ibm13	scc	2	257244	257244	9
ibm13	scc	3	257244	257244	12
ibm13	scc	4	257244	257244	11
ibm13	scc	5	257244	257244	12
ibm13	scc	6	257244	257244	9
ibm13	scc	7	257244	257244	9
ibm13	scc	8	257244	257244	10
ibm13	scc	9	257244	257244	9
ibm14	HCS	1	317093	319032	698
ibm14	HCS	10	317093	319032	874
ibm14	HCS	2	317093	319032	717
ibm14	HCS	3	317093	319032	716
ibm14	HCS	4	317093	319032	722
ibm14	HCS	5	317093	319032	939
ibm14	HCS	6	317093	319032	944
ibm14	HCS	7	317093	319032	715
ibm14	HCS	8	317093	319032	709
ibm14	HCS	9	317093	319032	926
ibm14	RED	1	248493	255154	575
ibm14	RED	10	248493	255152	744
ibm14	RED	2	248493	255154	576
ibm14	RED	3	248493	255154	583
ibm14	RED	4	248493	255148	739
ibm14	RED	5	248493	255154	598
ibm14	RED	6	248493	255154	581
ibm14	RED	7	248493	255152	587
ibm14	RED	8	248493	255151	766
ibm14	RED	9	248493	255151	816
ibm14	REDstar	1	227828	238103	3220
ibm14	REDstar	10	227828	238101	2375
ibm14	REDstar	2	227828	238103	2424
ibm14	REDstar	3	227828	238103	3204
ibm14	REDstar	4	227828	238097	2376
ibm14	REDstar	5	227828	238103	2400
ibm14	REDstar	6	227828	238103	2384
ibm14	REDstar	7	227828	238101	3260
ibm14	REDstar	8	227828	238100	3105
ibm14	REDstar	9	227828	238100	2406
ibm14	scc+2cyc+chain	1	317163	318656	344
ibm14	scc+2cyc+chain	10	317161	318651	420
ibm14	scc+2cyc+chain	2	317164	318651	436
ibm14	scc+2cyc+chain	3	317165	318658	345
ibm14	scc+2cyc+chain	4	317164	318653	343
ibm14	scc+2cyc+chain	5	317163	318656	460
ibm14	scc+2cyc+chain	6	317161	318652	348
ibm14	scc+2cyc+chain	7	317162	318654	345
ibm14	scc+2cyc+chain	8	317165	318658	347
ibm14	scc+2cyc+chain	9	317163	318650	344
ibm14	scc+2cyc	1	360041	360041	129
ibm14	scc+2cyc	10	360041	360041	125
ibm14	scc+2cyc	2	360041	360041	142
ibm14	scc+2cyc	3	360041	360041	159
ibm14	scc+2cyc	4	360041	360041	128
ibm14	scc+2cyc	5	360041	360041	120
ibm14	scc+2cyc	6	360041	360041	136
ibm14	scc+2cyc	7	360041	360041	129
ibm14	scc+2cyc	8	360041	360041	120
ibm14	scc+2cyc	9	360041	360041	115
ibm14	scc	1	389804	389804	26
ibm14	scc	10	389804	389804	25
ibm14	scc	2	389804	389804	28
ibm14	scc	3	389804	389804	19
ibm14	scc	4	389804	389804	23
ibm14	scc	5	389804	389804	23
ibm14	scc	6	389804	389804	22
ibm14	scc	7	389804	389804	28
ibm14	scc	8	389804	389804	23
ibm14	scc	9	389804	389804	25
ibm15	HCS	1	396557	403742	1306
ibm15	HCS	10	396557	403742	1310
ibm15	HCS	2	396557	403742	1303
ibm15	HCS	3	396557	403742	1798
ibm15	HCS	4	396557	403742	1626
ibm15	HCS	5	396557	403742	1266
ibm15	HCS	6	396557	403742	1814
ibm15	HCS	7	396557	403742	1770
ibm15	HCS	8	396557	403742	1642
ibm15	HCS	9	396557	403742	1309
ibm15	RED	1	244374	261634	726
ibm15	RED	10	244374	261629	712
ibm15	RED	2	244374	261629	725
ibm15	RED	3	244374	261640	727
ibm15	RED	4	244374	261632	716
ibm15	RED	5	244374	261637	724
ibm15	RED	6	244374	261625	969
ibm15	RED	7	244374	261629	928
ibm15	RED	8	244374	261636	721
ibm15	RED	9	244374	261642	935
ibm15	REDstar	1	204268	234308	2557
ibm15	REDstar	10	204268	234309	1848
ibm15	REDstar	2	204268	234303	1824
ibm15	REDstar	3	204268	234310	1848
ibm15	REDstar	4	204268	234307	1847
ibm15	REDstar	5	204268	234310	2484
ibm15	REDstar	6	204268	234303	2440
ibm15	REDstar	7	204268	234306	1832
ibm15	REDstar	8	204268	234316	2500
ibm15	REDstar	9	204268	234323	1841
ibm15	scc+2cyc+chain	1	400934	408320	593
ibm15	scc+2cyc+chain	10	400943	408336	450
ibm15	scc+2cyc+chain	2	400935	408321	612
ibm15	scc+2cyc+chain	3	400932	408315	450
ibm15	scc+2cyc+chain	4	400961	408356	448
ibm15	scc+2cyc+chain	5	400932	408320	447
ibm15	scc+2cyc+chain	6	400942	408332	592
ibm15	scc+2cyc+chain	7	400927	408313	589
ibm15	scc+2cyc+chain	8	400952	408346	456
ibm15	scc+2cyc+chain	9	400948	408342	459
ibm15	scc+2cyc	1	430237	430237	178
ibm15	scc+2cyc	10	430237	430237	172
ibm15	scc+2cyc	2	430237	430237	181
ibm15	scc+2cyc	3	430237	430237	191
ibm15	scc+2cyc	4	430237	430237	176
ibm15	scc+2cyc	5	430237	430237	164
ibm15	scc+2cyc	6	430237	430237	164
ibm15	scc+2cyc	7	430237	430237	170
ibm15	scc+2cyc	8	430237	430237	208
ibm15	scc+2cyc	9	430237	430237	200
ibm15	scc	1	528680	528680	39
ibm15	scc	10	528680	528680	24
ibm15	scc	2	528680	528680	28
ibm15	scc	3	528680	528680	29
ibm15	scc	4	528680	528680	27
ibm15	scc	5	528680	528680	33
ibm15	scc	6	528680	528680	25
ibm15	scc	7	528680	528680	31
ibm15	scc	8	528680	528680	24
ibm15	scc	9	528680	528680	38
ibm16	HCS	1	390604	392011	900
ibm16	HCS	10	390604	392011	895
ibm16	HCS	2	390604	392011	1267
ibm16	HCS	3	390604	392011	1230
ibm16	HCS	4	390604	392011	906
ibm16	HCS	5	390604	392011	903
ibm16	HCS	6	390604	392011	906
ibm16	HCS	7	390604	392011	903
ibm16	HCS	8	390604	392011	912
ibm16	HCS	9	390604	392011	1233
ibm16	RED	1	243597	250744	888
ibm16	RED	10	243597	250747	896
ibm16	RED	2	243597	250747	900
ibm16	RED	3	243597	250747	901
ibm16	RED	4	243597	250747	906
ibm16	RED	5	243597	250749	1202
ibm16	RED	6	243597	250748	1154
ibm16	RED	7	243597	250744	896
ibm16	RED	8	243597	250743	903
ibm16	RED	9	243597	250747	1247
ibm16	REDstar	1	166410	196876	2124
ibm16	REDstar	10	166410	196847	2132
ibm16	REDstar	2	166410	196877	2138
ibm16	REDstar	3	166410	196878	2880
ibm16	REDstar	4	166410	196863	2781
ibm16	REDstar	5	166410	196878	2140
ibm16	REDstar	6	166410	196878	2133
ibm16	REDstar	7	166410	196877	2858
ibm16	REDstar	8	166410	196877	2132
ibm16	REDstar	9	166410	196847	2128
ibm16	scc+2cyc+chain	1	391112	392576	542
ibm16	scc+2cyc+chain	10	391114	392569	744
ibm16	scc+2cyc+chain	2	391132	392609	543
ibm16	scc+2cyc+chain	3	391126	392622	545
ibm16	scc+2cyc+chain	4	391111	392577	543
ibm16	scc+2cyc+chain	5	391116	392555	548
ibm16	scc+2cyc+chain	6	391114	392605	529
ibm16	scc+2cyc+chain	7	391122	392598	549
ibm16	scc+2cyc+chain	8	391120	392586	544
ibm16	scc+2cyc+chain	9	391114	392575	555
ibm16	scc+2cyc	1	406035	406035	204
ibm16	scc+2cyc	10	406035	406035	188
ibm16	scc+2cyc	2	406035	406035	216
ibm16	scc+2cyc	3	406035	406035	233
ibm16	scc+2cyc	4	406035	406035	197
ibm16	scc+2cyc	5	406035	406035	192
ibm16	scc+2cyc	6	406035	406035	201
ibm16	scc+2cyc	7	406035	406035	181
ibm16	scc+2cyc	8	406035	406035	176
ibm16	scc+2cyc	9	406035	406035	226
ibm16	scc	1	581714	581714	33
ibm16	scc	10	581714	581714	35
ibm16	scc	2	581714	581714	34
ibm16	scc	3	581714	581714	35
ibm16	scc	4	581714	581714	37
ibm16	scc	5	581714	581714	39
ibm16	scc	6	581714	581714	41
ibm16	scc	7	581714	581714	29
ibm16	scc	8	581714	581714	30
ibm16	scc	9	581714	581714	34
ibm17	HCS	1	568571	570084	1119
ibm17	HCS	10	568571	570084	1471
ibm17	HCS	2	568571	570084	1084
ibm17	HCS	3	568571	570084	1093
ibm17	HCS	4	568571	570084	1518
ibm17	HCS	5	568571	570084	1119
ibm17	HCS	6	568571	570084	1493
ibm17	HCS	7	568571	570084	1491
ibm17	HCS	8	568571	570084	1100
ibm17	HCS	9	568571	570084	1460
ibm17	RED	1	474865	482081	1052
ibm17	RED	10	474865	482079	1058
ibm17	RED	2	474865	482081	1055
ibm17	RED	3	474865	482081	1072
ibm17	RED	4	474865	482081	1509
ibm17	RED	5	474865	482081	1058
ibm17	RED	6	474865	482080	1063
ibm17	RED	7	474865	482080	1456
ibm17	RED	8	474865	482079	1052
ibm17	RED	9	474865	482080	1516
ibm17	REDstar	1	451945	467040	1732
ibm17	REDstar	10	451945	467038	1716
ibm17	REDstar	2	451945	467039	2320
ibm17	REDstar	3	451945	467040	1736
ibm17	REDstar	4	451945	467039	1748
ibm17	REDstar	5	451945	467040	2382
ibm17	REDstar	6	451945	467039	1711
ibm17	REDstar	7	451945	467039	2334
ibm17	REDstar	8	451945	467038	1713
ibm17	REDstar	9	451945	467039	1710
ibm17	scc+2cyc+chain	1	564207	565711	572
ibm17	scc+2cyc+chain	10	564208	565714	772
ibm17	scc+2cyc+chain	2	564208	565713	572
ibm17	scc+2cyc+chain	3	564207	565712	568
ibm17	scc+2cyc+chain	4	564208	565713	771
ibm17	scc+2cyc+chain	5	564209	565715	771
ibm17	scc+2cyc+chain	6	564208	565713	787
ibm17	scc+2cyc+chain	7	564208	565713	577
ibm17	scc+2cyc+chain	8	564209	565715	564
ibm17	scc+2cyc+chain	9	564209	565715	754
ibm17	scc+2cyc	1	583902	583902	279
ibm17	scc+2cyc	10	583902	583902	253
ibm17	scc+2cyc	2	583902	583902	252
ibm17	scc+2cyc	3	583902	583902	256
ibm17	scc+2cyc	4	583902	583902	279
ibm17	scc+2cyc	5	583902	583902	272
ibm17	scc+2cyc	6	583902	583902	238
ibm17	scc+2cyc	7	583902	583902	261
ibm17	scc+2cyc	8	583902	583902	261
ibm17	scc+2cyc	9	583902	583902	235
ibm17	scc	1	666997	666997	35
ibm17	scc	10	666997	666997	38
ibm17	scc	2	666997	666997	46
ibm17	scc	3	666997	666997	42
ibm17	scc	4	666997	666997	36
ibm17	scc	5	666997	666997	42
ibm17	scc	6	666997	666997	41
ibm17	scc	7	666997	666997	34
ibm17	scc	8	666997	666997	36
ibm17	scc	9	666997	666997	37
ibm18	HCS	1	374169	396416	811
ibm18	HCS	10	374169	396416	817
ibm18	HCS	2	374169	396416	1093
ibm18	HCS	3	374169	396416	825
ibm18	HCS	4	374169	396416	819
ibm18	HCS	5	374169	396416	1131
ibm18	HCS	6	374169	396416	830
ibm18	HCS	7	374169	396416	836
ibm18	HCS	8	374169	396416	1090
ibm18	HCS	9	374169	396416	1148
ibm18	RED	1	142306	159075	897
ibm18	RED	10	142306	159075	887
ibm18	RED	2	142306	159075	912
ibm18	RED	3	142306	159075	901
ibm18	RED	4	142306	159075	896
ibm18	RED	5	142306	159075	1216
ibm18	RED	6	142306	159075	908
ibm18	RED	7	142306	159075	892
ibm18	RED	8	142306	159075	1280
ibm18	RED	9	142306	159075	1243
ibm18	REDstar	1	85227	105448	1228
ibm18	REDstar	10	85227	105436	1224
ibm18	REDstar	2	85227	105457	1235
ibm18	REDstar	3	85227	105451	1678
ibm18	REDstar	4	85227	105457	1256
ibm18	REDstar	5	85227	105454	1252
ibm18	REDstar	6	85227	105459	1696
ibm18	REDstar	7	85227	105453	1700
ibm18	REDstar	8	85227	105458	1227
ibm18	REDstar	9	85227	105450	1240
ibm18	scc+2cyc+chain	1	372931	395160	766
ibm18	scc+2cyc+chain	10	372931	395160	753
ibm18	scc+2cyc+chain	2	372931	395160	556
ibm18	scc+2cyc+chain	3	372931	395160	563
ibm18	scc+2cyc+chain	4	372931	395160	555
ibm18	scc+2cyc+chain	5	372931	395160	565
ibm18	scc+2cyc+chain	6	372931	395160	559
ibm18	scc+2cyc+chain	7	372931	395160	559
ibm18	scc+2cyc+chain	8	372931	395160	556
ibm18	scc+2cyc+chain	9	372931	395160	770
ibm18	scc+2cyc	1	405895	405895	238
ibm18	scc+2cyc	10	405895	405895	223
ibm18	scc+2cyc	2	405895	405895	248
ibm18	scc+2cyc	3	405895	405895	216
ibm18	scc+2cyc	4	405895	405895	200
ibm18	scc+2cyc	5	405895	405895	211
ibm18	scc+2cyc	6	405895	405895	262
ibm18	scc+2cyc	7	405895	405895	207
ibm18	scc+2cyc	8	405895	405895	227
ibm18	scc+2cyc	9	405895	405895	230
ibm18	scc	1	580416	580416	40
ibm18	scc	10	580416	580416	38
ibm18	scc	2	580416	580416	57
ibm18	scc	3	580416	580416	46
ibm18	scc	4	580416	580416	38
ibm18	scc	5	580416	580416	45
ibm18	scc	6	580416	580416	38
ibm18	scc	7	580416	580416	46
ibm18	scc	8	580416	580416	46
ibm18	scc	9	580416	580416	54
in-2004	HCS	1	11519823	11538582	54995
in-2004	HCS	10	11519984	11538758	55031
in-2004	HCS	2	11519895	11538648	60230
in-2004	HCS	3	11519926	11538705	68013
in-2004	HCS	4	11519981	11538784	54804
in-2004	HCS	5	11519962	11538664	56085
in-2004	HCS	6	11519945	11538791	57304
in-2004	HCS	7	11519864	11538615	57782
in-2004	HCS	8	11519871	11538578	63478
in-2004	HCS	9	11519895	11538586	62730
in-2004	RED	1	824723	941933	13640
in-2004	RED	10	824723	941935	14809
in-2004	RED	2	824723	941974	14104
in-2004	RED	3	824723	941931	15638
in-2004	RED	4	824723	941978	15976
in-2004	RED	5	824723	941995	14238
in-2004	RED	6	824723	941952	18646
in-2004	RED	7	824723	941953	17523
in-2004	RED	8	824723	941960	19691
in-2004	RED	9	824723	941968	13920
in-2004	REDstar	1	503141	651133	19896
in-2004	REDstar	10	503141	651171	14526
in-2004	REDstar	2	503141	651202	14843
in-2004	REDstar	3	503141	651163	17103
in-2004	REDstar	4	503141	651179	14164
in-2004	REDstar	5	503141	651227	15690
in-2004	REDstar	6	503141	651205	18114
in-2004	REDstar	7	503141	651179	14496
in-2004	REDstar	8	503141	651163	14196
in-2004	REDstar	9	503141	651164	19644
in-2004	scc+2cyc+chain	1	1287270	1296317	12006
in-2004	scc+2cyc+chain	10	1287290	1296277	18095
in-2004	scc+2cyc+chain	2	1287225	1296191	12916
in-2004	scc+2cyc+chain	3	1287264	1296231	12280
in-2004	scc+2cyc+chain	4	1287335	1296387	13207
in-2004	scc+2cyc+chain	5	1287234	1296236	12663
in-2004	scc+2cyc+chain	6	1287253	1296303	12586
in-2004	scc+2cyc+chain	7	1287261	1296259	12176
in-2004	scc+2cyc+chain	8	1287133	1296116	12816
in-2004	scc+2cyc+chain	9	1287268	1296320	12264
in-2004	scc+2cyc	1	2311851	2311851	10919
in-2004	scc+2cyc	10	2311851	2311851	10228
in-2004	scc+2cyc	2	2311851	2311851	11318
in-2004	scc+2cyc	3	2311851	2311851	10536
in-2004	scc+2cyc	4	2311851	2311851	10444
in-2004	scc+2cyc	5	2311851	2311851	10115
in-2004	scc+2cyc	6	2311851	2311851	10708
in-2004	scc+2cyc	7	2311851	2311851	10140
in-2004	scc+2cyc	8	2311851	2311851	10840
in-2004	scc+2cyc	9	2311851	2311851	11425
in-2004	scc	1	15441369	15441369	800
in-2004	scc	10	15441369	15441369	778
in-2004	scc	2	15441369	15441369	932
in-2004	scc	3	15441369	15441369	856
in-2004	scc	4	15441369	15441369	782
in-2004	scc	5	15441369	15441369	802
in-2004	scc	6	15441369	15441369	812
in-2004	scc	7	15441369	15441369	821
in-2004	scc	8	15441369	15441369	785
in-2004	scc	9	15441369	15441369	792
indochina-2004	HCS	1	144507632	144639807	6283518
indochina-2004	HCS	10	144507603	144639578	6445747
indochina-2004	HCS	2	144507526	144639498	6360127
indochina-2004	HCS	3	144507400	144639391	6236592
indochina-2004	HCS	4	144507452	144639283	6286229
indochina-2004	HCS	5	144507461	144639516	6260074
indochina-2004	HCS	6	144507571	144639599	6229814
indochina-2004	HCS	7	144507625	144639536	6258945
indochina-2004	HCS	8	144507739	144639747	6285120
indochina-2004	HCS	9	144507503	144639436	6573876
indochina-2004	RED	1	12974387	14325222	241153
indochina-2004	RED	10	12974387	14325229	245950
indochina-2004	RED	2	12974387	14325183	237376
indochina-2004	RED	3	12974387	14325175	242852
indochina-2004	RED	4	12974387	14325187	204740
indochina-2004	RED	5	12974387	14325218	242239
